file,class
wav_traindevel/1011/6/a11011s16.mfc.csv,0
wav_traindevel/1011/6/a11011s17.mfc.csv,0
wav_traindevel/1011/6/a11011s18.mfc.csv,0
wav_traindevel/1011/6/a11011s2.mfc.csv,0
wav_traindevel/1011/6/a11011s3.mfc.csv,0
wav_traindevel/1011/6/a11011s4.mfc.csv,0
wav_traindevel/1011/6/a11011s5.mfc.csv,0
wav_traindevel/1011/6/a11011s6.mfc.csv,0
wav_traindevel/1011/6/a11011s8.mfc.csv,0
wav_traindevel/1049/1/a11049s10.mfc.csv,0
wav_traindevel/1049/1/a11049s11.mfc.csv,0
wav_traindevel/1049/1/a11049s12.mfc.csv,0
wav_traindevel/1049/1/a11049s13.mfc.csv,0
wav_traindevel/1049/1/a11049s14.mfc.csv,0
wav_traindevel/1049/1/a11049s4.mfc.csv,0
wav_traindevel/1049/1/a11049s5.mfc.csv,0
wav_traindevel/1049/1/a11049s6.mfc.csv,0
wav_traindevel/1049/1/a11049s8.mfc.csv,0
wav_traindevel/1049/5/a11049s14.mfc.csv,0
wav_traindevel/1049/5/a11049s15.mfc.csv,0
wav_traindevel/1049/5/a11049s16.mfc.csv,0
wav_traindevel/1049/6/a11049s10.mfc.csv,0
wav_traindevel/1049/6/a11049s11.mfc.csv,0
wav_traindevel/1049/6/a11049s12.mfc.csv,0
wav_traindevel/1049/6/a11049s13.mfc.csv,0
wav_traindevel/1049/6/a11049s14.mfc.csv,0
wav_traindevel/1049/6/a11049s15.mfc.csv,0
wav_traindevel/1049/6/a11049s16.mfc.csv,0
wav_traindevel/1049/6/a11049s9.mfc.csv,0
wav_traindevel/1053/2/a11053s10.mfc.csv,0
wav_traindevel/1053/2/a11053s11.mfc.csv,0
wav_traindevel/1053/2/a11053s12.mfc.csv,0
wav_traindevel/1053/2/a11053s13.mfc.csv,0
wav_traindevel/1053/2/a11053s14.mfc.csv,0
wav_traindevel/1053/2/a11053s15.mfc.csv,0
wav_traindevel/1053/2/a11053s16.mfc.csv,0
wav_traindevel/1053/2/a11053s2.mfc.csv,0
wav_traindevel/1053/2/a11053s3.mfc.csv,0
wav_traindevel/1053/2/a11053s4.mfc.csv,0
wav_traindevel/1053/2/a11053s5.mfc.csv,0
wav_traindevel/1053/2/a11053s6.mfc.csv,0
wav_traindevel/1053/2/a11053s7.mfc.csv,0
wav_traindevel/1053/2/a11053s8.mfc.csv,0
wav_traindevel/1053/2/a11053s9.mfc.csv,0
wav_traindevel/1053/3/a11053s12.mfc.csv,0
wav_traindevel/1053/3/a11053s14.mfc.csv,0
wav_traindevel/1053/3/a11053s15.mfc.csv,0
wav_traindevel/1053/4/a11053s10.mfc.csv,0
wav_traindevel/1053/4/a11053s11.mfc.csv,0
wav_traindevel/1053/4/a11053s12.mfc.csv,0
wav_traindevel/1053/4/a11053s13.mfc.csv,0
wav_traindevel/1053/4/a11053s14.mfc.csv,0
wav_traindevel/1053/4/a11053s15.mfc.csv,0
wav_traindevel/1053/4/a11053s3.mfc.csv,0
wav_traindevel/1053/4/a11053s4.mfc.csv,0
wav_traindevel/1053/4/a11053s5.mfc.csv,0
wav_traindevel/1053/4/a11053s7.mfc.csv,0
wav_traindevel/1053/4/a11053s8.mfc.csv,0
wav_traindevel/1053/4/a11053s9.mfc.csv,0
wav_traindevel/1053/5/a11053s10.mfc.csv,0
wav_traindevel/1053/5/a11053s11.mfc.csv,0
wav_traindevel/1053/5/a11053s13.mfc.csv,0
wav_traindevel/1053/5/a11053s14.mfc.csv,0
wav_traindevel/1053/5/a11053s15.mfc.csv,0
wav_traindevel/1053/5/a11053s16.mfc.csv,0
wav_traindevel/1053/5/a11053s17.mfc.csv,0
wav_traindevel/1053/5/a11053s18.mfc.csv,0
wav_traindevel/1053/5/a11053s5.mfc.csv,0
wav_traindevel/1053/5/a11053s6.mfc.csv,0
wav_traindevel/1053/5/a11053s7.mfc.csv,0
wav_traindevel/1053/5/a11053s8.mfc.csv,0
wav_traindevel/1053/5/a11053s9.mfc.csv,0
wav_traindevel/1088/2/a11088s12.mfc.csv,0
wav_traindevel/1088/2/a11088s13.mfc.csv,0
wav_traindevel/1088/2/a11088s14.mfc.csv,0
wav_traindevel/1088/2/a11088s18.mfc.csv,0
wav_traindevel/1088/3/a11088s10.mfc.csv,0
wav_traindevel/1088/3/a11088s12.mfc.csv,0
wav_traindevel/1088/3/a11088s13.mfc.csv,0
wav_traindevel/1088/3/a11088s14.mfc.csv,0
wav_traindevel/1088/3/a11088s15.mfc.csv,0
wav_traindevel/1088/3/a11088s18.mfc.csv,0
wav_traindevel/1088/3/a11088s7.mfc.csv,0
wav_traindevel/1088/3/a11088s8.mfc.csv,0
wav_traindevel/1088/5/a11088s14.mfc.csv,0
wav_traindevel/1088/5/a11088s16.mfc.csv,0
wav_traindevel/1088/5/a11088s18.mfc.csv,0
wav_traindevel/1088/6/a11088s1.mfc.csv,0
wav_traindevel/1088/6/a11088s10.mfc.csv,0
wav_traindevel/1088/6/a11088s11.mfc.csv,0
wav_traindevel/1088/6/a11088s12.mfc.csv,0
wav_traindevel/1088/6/a11088s13.mfc.csv,0
wav_traindevel/1088/6/a11088s14.mfc.csv,0
wav_traindevel/1088/6/a11088s15.mfc.csv,0
wav_traindevel/1088/6/a11088s16.mfc.csv,0
wav_traindevel/1088/6/a11088s17.mfc.csv,0
wav_traindevel/1088/6/a11088s18.mfc.csv,0
wav_traindevel/1088/6/a11088s2.mfc.csv,0
wav_traindevel/1088/6/a11088s3.mfc.csv,0
wav_traindevel/1088/6/a11088s4.mfc.csv,0
wav_traindevel/1088/6/a11088s5.mfc.csv,0
wav_traindevel/1088/6/a11088s6.mfc.csv,0
wav_traindevel/1088/6/a11088s7.mfc.csv,0
wav_traindevel/1088/6/a11088s8.mfc.csv,0
wav_traindevel/1088/6/a11088s9.mfc.csv,0
wav_traindevel/1096/1/a11096s10.mfc.csv,0
wav_traindevel/1096/1/a11096s11.mfc.csv,0
wav_traindevel/1096/1/a11096s12.mfc.csv,0
wav_traindevel/1096/1/a11096s13.mfc.csv,0
wav_traindevel/1096/1/a11096s14.mfc.csv,0
wav_traindevel/1096/1/a11096s17.mfc.csv,0
wav_traindevel/1096/1/a11096s7.mfc.csv,0
wav_traindevel/1096/1/a11096s9.mfc.csv,0
wav_traindevel/1096/2/a11096s15.mfc.csv,0
wav_traindevel/1096/3/a11096s10.mfc.csv,0
wav_traindevel/1096/3/a11096s11.mfc.csv,0
wav_traindevel/1096/3/a11096s12.mfc.csv,0
wav_traindevel/1096/3/a11096s13.mfc.csv,0
wav_traindevel/1096/3/a11096s14.mfc.csv,0
wav_traindevel/1096/3/a11096s15.mfc.csv,0
wav_traindevel/1096/3/a11096s16.mfc.csv,0
wav_traindevel/1096/3/a11096s2.mfc.csv,0
wav_traindevel/1096/3/a11096s3.mfc.csv,0
wav_traindevel/1096/3/a11096s4.mfc.csv,0
wav_traindevel/1096/3/a11096s5.mfc.csv,0
wav_traindevel/1096/3/a11096s6.mfc.csv,0
wav_traindevel/1096/3/a11096s7.mfc.csv,0
wav_traindevel/1096/3/a11096s8.mfc.csv,0
wav_traindevel/1096/3/a11096s9.mfc.csv,0
wav_traindevel/1096/4/a11096s10.mfc.csv,0
wav_traindevel/1096/4/a11096s11.mfc.csv,0
wav_traindevel/1096/4/a11096s12.mfc.csv,0
wav_traindevel/1096/4/a11096s13.mfc.csv,0
wav_traindevel/1096/4/a11096s14.mfc.csv,0
wav_traindevel/1096/4/a11096s15.mfc.csv,0
wav_traindevel/1096/4/a11096s16.mfc.csv,0
wav_traindevel/1096/4/a11096s18.mfc.csv,0
wav_traindevel/1096/4/a11096s2.mfc.csv,0
wav_traindevel/1096/4/a11096s3.mfc.csv,0
wav_traindevel/1096/4/a11096s4.mfc.csv,0
wav_traindevel/1096/4/a11096s5.mfc.csv,0
wav_traindevel/1096/4/a11096s6.mfc.csv,0
wav_traindevel/1096/4/a11096s7.mfc.csv,0
wav_traindevel/1096/4/a11096s8.mfc.csv,0
wav_traindevel/1096/5/a11096s12.mfc.csv,0
wav_traindevel/1096/5/a11096s13.mfc.csv,0
wav_traindevel/1096/5/a11096s14.mfc.csv,0
wav_traindevel/1096/5/a11096s15.mfc.csv,0
wav_traindevel/1096/7/a11096s10.mfc.csv,0
wav_traindevel/1096/7/a11096s11.mfc.csv,0
wav_traindevel/1096/7/a11096s12.mfc.csv,0
wav_traindevel/1096/7/a11096s13.mfc.csv,0
wav_traindevel/1096/7/a11096s14.mfc.csv,0
wav_traindevel/1096/7/a11096s15.mfc.csv,0
wav_traindevel/1096/7/a11096s16.mfc.csv,0
wav_traindevel/1096/7/a11096s2.mfc.csv,0
wav_traindevel/1096/7/a11096s3.mfc.csv,0
wav_traindevel/1096/7/a11096s4.mfc.csv,0
wav_traindevel/1096/7/a11096s5.mfc.csv,0
wav_traindevel/1096/7/a11096s6.mfc.csv,0
wav_traindevel/1096/7/a11096s8.mfc.csv,0
wav_traindevel/1096/7/a11096s9.mfc.csv,0
wav_traindevel/1096/8/a11096s1.mfc.csv,0
wav_traindevel/1096/8/a11096s10.mfc.csv,0
wav_traindevel/1096/8/a11096s11.mfc.csv,0
wav_traindevel/1096/8/a11096s12.mfc.csv,0
wav_traindevel/1096/8/a11096s13.mfc.csv,0
wav_traindevel/1096/8/a11096s14.mfc.csv,0
wav_traindevel/1096/8/a11096s15.mfc.csv,0
wav_traindevel/1096/8/a11096s16.mfc.csv,0
wav_traindevel/1096/8/a11096s4.mfc.csv,0
wav_traindevel/1096/8/a11096s5.mfc.csv,0
wav_traindevel/1096/8/a11096s6.mfc.csv,0
wav_traindevel/1096/8/a11096s8.mfc.csv,0
wav_traindevel/1096/8/a11096s9.mfc.csv,0
wav_traindevel/1120/2/a11120s1.mfc.csv,0
wav_traindevel/1120/2/a11120s10.mfc.csv,0
wav_traindevel/1120/2/a11120s11.mfc.csv,0
wav_traindevel/1120/2/a11120s12.mfc.csv,0
wav_traindevel/1120/2/a11120s13.mfc.csv,0
wav_traindevel/1120/2/a11120s14.mfc.csv,0
wav_traindevel/1120/2/a11120s15.mfc.csv,0
wav_traindevel/1120/2/a11120s4.mfc.csv,0
wav_traindevel/1120/2/a11120s5.mfc.csv,0
wav_traindevel/1120/2/a11120s7.mfc.csv,0
wav_traindevel/1120/2/a11120s8.mfc.csv,0
wav_traindevel/1120/3/a11120s10.mfc.csv,0
wav_traindevel/1120/3/a11120s11.mfc.csv,0
wav_traindevel/1120/3/a11120s12.mfc.csv,0
wav_traindevel/1120/3/a11120s13.mfc.csv,0
wav_traindevel/1120/3/a11120s14.mfc.csv,0
wav_traindevel/1120/3/a11120s18.mfc.csv,0
wav_traindevel/1120/3/a11120s2.mfc.csv,0
wav_traindevel/1120/3/a11120s4.mfc.csv,0
wav_traindevel/1120/3/a11120s5.mfc.csv,0
wav_traindevel/1120/3/a11120s6.mfc.csv,0
wav_traindevel/1120/3/a11120s7.mfc.csv,0
wav_traindevel/1120/3/a11120s8.mfc.csv,0
wav_traindevel/1120/3/a11120s9.mfc.csv,0
wav_traindevel/1120/4/a11120s1.mfc.csv,0
wav_traindevel/1120/4/a11120s10.mfc.csv,0
wav_traindevel/1120/4/a11120s11.mfc.csv,0
wav_traindevel/1120/4/a11120s12.mfc.csv,0
wav_traindevel/1120/4/a11120s13.mfc.csv,0
wav_traindevel/1120/4/a11120s14.mfc.csv,0
wav_traindevel/1120/4/a11120s2.mfc.csv,0
wav_traindevel/1120/4/a11120s4.mfc.csv,0
wav_traindevel/1120/4/a11120s5.mfc.csv,0
wav_traindevel/1120/4/a11120s6.mfc.csv,0
wav_traindevel/1120/4/a11120s7.mfc.csv,0
wav_traindevel/1120/4/a11120s8.mfc.csv,0
wav_traindevel/1120/4/a11120s9.mfc.csv,0
wav_traindevel/1120/5/a11120s10.mfc.csv,0
wav_traindevel/1120/5/a11120s11.mfc.csv,0
wav_traindevel/1120/5/a11120s12.mfc.csv,0
wav_traindevel/1120/5/a11120s13.mfc.csv,0
wav_traindevel/1120/5/a11120s14.mfc.csv,0
wav_traindevel/1120/5/a11120s2.mfc.csv,0
wav_traindevel/1120/5/a11120s3.mfc.csv,0
wav_traindevel/1120/5/a11120s4.mfc.csv,0
wav_traindevel/1120/5/a11120s5.mfc.csv,0
wav_traindevel/1120/5/a11120s6.mfc.csv,0
wav_traindevel/1120/5/a11120s8.mfc.csv,0
wav_traindevel/1120/5/a11120s9.mfc.csv,0
wav_traindevel/1120/6/a11120s10.mfc.csv,0
wav_traindevel/1120/6/a11120s11.mfc.csv,0
wav_traindevel/1120/6/a11120s12.mfc.csv,0
wav_traindevel/1120/6/a11120s13.mfc.csv,0
wav_traindevel/1120/6/a11120s14.mfc.csv,0
wav_traindevel/1120/6/a11120s16.mfc.csv,0
wav_traindevel/1120/6/a11120s17.mfc.csv,0
wav_traindevel/1120/6/a11120s5.mfc.csv,0
wav_traindevel/1120/6/a11120s6.mfc.csv,0
wav_traindevel/1120/6/a11120s7.mfc.csv,0
wav_traindevel/1120/6/a11120s8.mfc.csv,0
wav_traindevel/1120/6/a11120s9.mfc.csv,0
wav_traindevel/1124/1/a11124s10.mfc.csv,0
wav_traindevel/1124/1/a11124s11.mfc.csv,0
wav_traindevel/1124/1/a11124s12.mfc.csv,0
wav_traindevel/1124/1/a11124s13.mfc.csv,0
wav_traindevel/1124/1/a11124s14.mfc.csv,0
wav_traindevel/1124/1/a11124s4.mfc.csv,0
wav_traindevel/1124/1/a11124s7.mfc.csv,0
wav_traindevel/1124/1/a11124s8.mfc.csv,0
wav_traindevel/1124/1/a11124s9.mfc.csv,0
wav_traindevel/1124/3/a11124s10.mfc.csv,0
wav_traindevel/1124/3/a11124s11.mfc.csv,0
wav_traindevel/1124/3/a11124s12.mfc.csv,0
wav_traindevel/1124/3/a11124s13.mfc.csv,0
wav_traindevel/1124/3/a11124s14.mfc.csv,0
wav_traindevel/1124/3/a11124s15.mfc.csv,0
wav_traindevel/1124/3/a11124s16.mfc.csv,0
wav_traindevel/1124/3/a11124s6.mfc.csv,0
wav_traindevel/1124/3/a11124s7.mfc.csv,0
wav_traindevel/1124/3/a11124s9.mfc.csv,0
wav_traindevel/1124/4/a11124s1.mfc.csv,0
wav_traindevel/1124/4/a11124s10.mfc.csv,0
wav_traindevel/1124/4/a11124s11.mfc.csv,0
wav_traindevel/1124/4/a11124s12.mfc.csv,0
wav_traindevel/1124/4/a11124s13.mfc.csv,0
wav_traindevel/1124/4/a11124s14.mfc.csv,0
wav_traindevel/1124/4/a11124s15.mfc.csv,0
wav_traindevel/1124/4/a11124s16.mfc.csv,0
wav_traindevel/1124/4/a11124s17.mfc.csv,0
wav_traindevel/1124/4/a11124s2.mfc.csv,0
wav_traindevel/1124/4/a11124s3.mfc.csv,0
wav_traindevel/1124/4/a11124s4.mfc.csv,0
wav_traindevel/1124/4/a11124s5.mfc.csv,0
wav_traindevel/1124/4/a11124s6.mfc.csv,0
wav_traindevel/1124/4/a11124s7.mfc.csv,0
wav_traindevel/1124/4/a11124s8.mfc.csv,0
wav_traindevel/1124/4/a11124s9.mfc.csv,0
wav_traindevel/1124/5/a11124s11.mfc.csv,0
wav_traindevel/1124/5/a11124s12.mfc.csv,0
wav_traindevel/1124/5/a11124s13.mfc.csv,0
wav_traindevel/1124/5/a11124s14.mfc.csv,0
wav_traindevel/1124/5/a11124s15.mfc.csv,0
wav_traindevel/1124/5/a11124s16.mfc.csv,0
wav_traindevel/1124/5/a11124s18.mfc.csv,0
wav_traindevel/1124/6/a11124s10.mfc.csv,0
wav_traindevel/1124/6/a11124s11.mfc.csv,0
wav_traindevel/1124/6/a11124s12.mfc.csv,0
wav_traindevel/1124/6/a11124s13.mfc.csv,0
wav_traindevel/1124/6/a11124s14.mfc.csv,0
wav_traindevel/1124/6/a11124s15.mfc.csv,0
wav_traindevel/1124/6/a11124s16.mfc.csv,0
wav_traindevel/1124/6/a11124s2.mfc.csv,0
wav_traindevel/1124/6/a11124s3.mfc.csv,0
wav_traindevel/1124/6/a11124s4.mfc.csv,0
wav_traindevel/1124/6/a11124s5.mfc.csv,0
wav_traindevel/1124/6/a11124s6.mfc.csv,0
wav_traindevel/1124/6/a11124s7.mfc.csv,0
wav_traindevel/1124/6/a11124s9.mfc.csv,0
wav_traindevel/1129/1/a11129s1.mfc.csv,0
wav_traindevel/1129/1/a11129s10.mfc.csv,0
wav_traindevel/1129/1/a11129s12.mfc.csv,0
wav_traindevel/1129/1/a11129s13.mfc.csv,0
wav_traindevel/1129/1/a11129s14.mfc.csv,0
wav_traindevel/1129/1/a11129s3.mfc.csv,0
wav_traindevel/1129/1/a11129s4.mfc.csv,0
wav_traindevel/1129/1/a11129s5.mfc.csv,0
wav_traindevel/1129/1/a11129s6.mfc.csv,0
wav_traindevel/1129/1/a11129s9.mfc.csv,0
wav_traindevel/1129/2/a11129s10.mfc.csv,0
wav_traindevel/1129/2/a11129s12.mfc.csv,0
wav_traindevel/1129/2/a11129s13.mfc.csv,0
wav_traindevel/1129/2/a11129s14.mfc.csv,0
wav_traindevel/1129/2/a11129s2.mfc.csv,0
wav_traindevel/1129/2/a11129s5.mfc.csv,0
wav_traindevel/1129/2/a11129s6.mfc.csv,0
wav_traindevel/1129/3/a11129s1.mfc.csv,0
wav_traindevel/1129/3/a11129s10.mfc.csv,0
wav_traindevel/1129/3/a11129s11.mfc.csv,0
wav_traindevel/1129/3/a11129s12.mfc.csv,0
wav_traindevel/1129/3/a11129s13.mfc.csv,0
wav_traindevel/1129/3/a11129s14.mfc.csv,0
wav_traindevel/1129/3/a11129s2.mfc.csv,0
wav_traindevel/1129/3/a11129s3.mfc.csv,0
wav_traindevel/1129/3/a11129s4.mfc.csv,0
wav_traindevel/1129/3/a11129s5.mfc.csv,0
wav_traindevel/1129/3/a11129s6.mfc.csv,0
wav_traindevel/1129/3/a11129s9.mfc.csv,0
wav_traindevel/1129/4/a11129s10.mfc.csv,0
wav_traindevel/1129/4/a11129s11.mfc.csv,0
wav_traindevel/1129/4/a11129s12.mfc.csv,0
wav_traindevel/1129/4/a11129s13.mfc.csv,0
wav_traindevel/1129/4/a11129s14.mfc.csv,0
wav_traindevel/1129/4/a11129s2.mfc.csv,0
wav_traindevel/1129/4/a11129s4.mfc.csv,0
wav_traindevel/1129/4/a11129s5.mfc.csv,0
wav_traindevel/1129/4/a11129s8.mfc.csv,0
wav_traindevel/1154/1/a11154s10.mfc.csv,0
wav_traindevel/1154/1/a11154s11.mfc.csv,0
wav_traindevel/1154/1/a11154s12.mfc.csv,0
wav_traindevel/1154/1/a11154s13.mfc.csv,0
wav_traindevel/1154/1/a11154s14.mfc.csv,0
wav_traindevel/1154/1/a11154s16.mfc.csv,0
wav_traindevel/1154/1/a11154s2.mfc.csv,0
wav_traindevel/1154/1/a11154s4.mfc.csv,0
wav_traindevel/1154/1/a11154s5.mfc.csv,0
wav_traindevel/1154/1/a11154s7.mfc.csv,0
wav_traindevel/1154/1/a11154s9.mfc.csv,0
wav_traindevel/1154/2/a11154s10.mfc.csv,0
wav_traindevel/1154/2/a11154s11.mfc.csv,0
wav_traindevel/1154/2/a11154s12.mfc.csv,0
wav_traindevel/1154/2/a11154s13.mfc.csv,0
wav_traindevel/1154/2/a11154s14.mfc.csv,0
wav_traindevel/1154/2/a11154s16.mfc.csv,0
wav_traindevel/1154/2/a11154s5.mfc.csv,0
wav_traindevel/1154/2/a11154s7.mfc.csv,0
wav_traindevel/1154/3/a11154s10.mfc.csv,0
wav_traindevel/1154/3/a11154s11.mfc.csv,0
wav_traindevel/1154/3/a11154s12.mfc.csv,0
wav_traindevel/1154/3/a11154s13.mfc.csv,0
wav_traindevel/1154/3/a11154s14.mfc.csv,0
wav_traindevel/1154/3/a11154s7.mfc.csv,0
wav_traindevel/1154/4/a11154s1.mfc.csv,0
wav_traindevel/1154/4/a11154s10.mfc.csv,0
wav_traindevel/1154/4/a11154s11.mfc.csv,0
wav_traindevel/1154/4/a11154s12.mfc.csv,0
wav_traindevel/1154/4/a11154s13.mfc.csv,0
wav_traindevel/1154/4/a11154s14.mfc.csv,0
wav_traindevel/1154/4/a11154s15.mfc.csv,0
wav_traindevel/1154/4/a11154s16.mfc.csv,0
wav_traindevel/1154/4/a11154s4.mfc.csv,0
wav_traindevel/1154/4/a11154s5.mfc.csv,0
wav_traindevel/1154/4/a11154s8.mfc.csv,0
wav_traindevel/1154/4/a11154s9.mfc.csv,0
wav_traindevel/1154/6/a11154s10.mfc.csv,0
wav_traindevel/1154/6/a11154s11.mfc.csv,0
wav_traindevel/1154/6/a11154s12.mfc.csv,0
wav_traindevel/1154/6/a11154s13.mfc.csv,0
wav_traindevel/1154/6/a11154s14.mfc.csv,0
wav_traindevel/1154/6/a11154s15.mfc.csv,0
wav_traindevel/1154/6/a11154s16.mfc.csv,0
wav_traindevel/1154/6/a11154s6.mfc.csv,0
wav_traindevel/1154/6/a11154s8.mfc.csv,0
wav_traindevel/1154/6/a11154s9.mfc.csv,0
wav_traindevel/1194/2/a11194s18.mfc.csv,0
wav_traindevel/1194/3/a11194s10.mfc.csv,0
wav_traindevel/1194/3/a11194s12.mfc.csv,0
wav_traindevel/1194/3/a11194s13.mfc.csv,0
wav_traindevel/1194/3/a11194s14.mfc.csv,0
wav_traindevel/1194/3/a11194s15.mfc.csv,0
wav_traindevel/1194/3/a11194s16.mfc.csv,0
wav_traindevel/1194/3/a11194s18.mfc.csv,0
wav_traindevel/1194/3/a11194s4.mfc.csv,0
wav_traindevel/1194/3/a11194s5.mfc.csv,0
wav_traindevel/1194/3/a11194s6.mfc.csv,0
wav_traindevel/1194/3/a11194s8.mfc.csv,0
wav_traindevel/1194/3/a11194s9.mfc.csv,0
wav_traindevel/1194/4/a11194s10.mfc.csv,0
wav_traindevel/1194/4/a11194s12.mfc.csv,0
wav_traindevel/1194/4/a11194s13.mfc.csv,0
wav_traindevel/1194/4/a11194s14.mfc.csv,0
wav_traindevel/1194/4/a11194s15.mfc.csv,0
wav_traindevel/1194/4/a11194s17.mfc.csv,0
wav_traindevel/1194/4/a11194s2.mfc.csv,0
wav_traindevel/1194/4/a11194s3.mfc.csv,0
wav_traindevel/1194/4/a11194s4.mfc.csv,0
wav_traindevel/1194/4/a11194s5.mfc.csv,0
wav_traindevel/1194/4/a11194s6.mfc.csv,0
wav_traindevel/1194/4/a11194s7.mfc.csv,0
wav_traindevel/1194/4/a11194s8.mfc.csv,0
wav_traindevel/1194/4/a11194s9.mfc.csv,0
wav_traindevel/1194/5/a11194s1.mfc.csv,0
wav_traindevel/1194/5/a11194s10.mfc.csv,0
wav_traindevel/1194/5/a11194s11.mfc.csv,0
wav_traindevel/1194/5/a11194s12.mfc.csv,0
wav_traindevel/1194/5/a11194s13.mfc.csv,0
wav_traindevel/1194/5/a11194s14.mfc.csv,0
wav_traindevel/1194/5/a11194s15.mfc.csv,0
wav_traindevel/1194/5/a11194s17.mfc.csv,0
wav_traindevel/1194/5/a11194s18.mfc.csv,0
wav_traindevel/1194/5/a11194s2.mfc.csv,0
wav_traindevel/1194/5/a11194s3.mfc.csv,0
wav_traindevel/1194/5/a11194s4.mfc.csv,0
wav_traindevel/1194/5/a11194s5.mfc.csv,0
wav_traindevel/1194/5/a11194s6.mfc.csv,0
wav_traindevel/1194/5/a11194s7.mfc.csv,0
wav_traindevel/1194/5/a11194s8.mfc.csv,0
wav_traindevel/1194/5/a11194s9.mfc.csv,0
wav_traindevel/1194/6/a11194s10.mfc.csv,0
wav_traindevel/1194/6/a11194s11.mfc.csv,0
wav_traindevel/1194/6/a11194s12.mfc.csv,0
wav_traindevel/1194/6/a11194s13.mfc.csv,0
wav_traindevel/1194/6/a11194s14.mfc.csv,0
wav_traindevel/1194/6/a11194s15.mfc.csv,0
wav_traindevel/1194/6/a11194s8.mfc.csv,0
wav_traindevel/1194/6/a11194s9.mfc.csv,0
wav_traindevel/1217/1/a11217s10.mfc.csv,0
wav_traindevel/1217/1/a11217s12.mfc.csv,0
wav_traindevel/1217/1/a11217s13.mfc.csv,0
wav_traindevel/1217/1/a11217s14.mfc.csv,0
wav_traindevel/1217/1/a11217s18.mfc.csv,0
wav_traindevel/1217/1/a11217s3.mfc.csv,0
wav_traindevel/1217/1/a11217s4.mfc.csv,0
wav_traindevel/1217/1/a11217s5.mfc.csv,0
wav_traindevel/1217/1/a11217s9.mfc.csv,0
wav_traindevel/1217/2/a11217s10.mfc.csv,0
wav_traindevel/1217/2/a11217s11.mfc.csv,0
wav_traindevel/1217/2/a11217s12.mfc.csv,0
wav_traindevel/1217/2/a11217s13.mfc.csv,0
wav_traindevel/1217/2/a11217s14.mfc.csv,0
wav_traindevel/1217/2/a11217s2.mfc.csv,0
wav_traindevel/1217/2/a11217s3.mfc.csv,0
wav_traindevel/1217/2/a11217s4.mfc.csv,0
wav_traindevel/1217/2/a11217s5.mfc.csv,0
wav_traindevel/1217/2/a11217s8.mfc.csv,0
